[H[2J[3J----------------  -------  -----------  ------------  -------------  --------------
Fitness type      Mu Size  Lambda Size  Mutation STD  Mutation Rate  Crossover Rate
himmelblau_task3  100      100          1             0.01           0.6
----------------  -------  -----------  ------------  -------------  --------------
########################################################################################
Generation 	 Candidate Evals 	 Best Fit 	 Average Fit 	 % same 	
424 		 84900 			 0.2659 	 105.2893 	 41.0000 %
425 		 85100 			 0.2659 	 104.9058 	 30.0000 %
426 		 85300 			 0.2659 	 105.6224 	 37.0000 %
427 		 85500 			 0.2659 	 109.9929 	 40.0000 %
428 		 85700 			 27.5643 	 109.2508 	 45.0000 %
429 		 85900 			 31.5678 	 107.9839 	 47.0000 %
430 		 86100 			 10.6421 	 106.7210 	 36.0000 %
431 		 86300 			 10.5253 	 108.6499 	 32.0000 %
432 		 86500 			 14.7515 	 105.0566 	 44.0000 %
433 		 86700 			 7.7759 	 95.4821 	 46.0000 %
434 		 86900 			 6.2913 	 91.2564 	 47.0000 %
435 		 87100 			 0.4405 	 103.1243 	 33.0000 %
436 		 87300 			 8.5317 	 96.9339 	 29.0000 %
437 		 87500 			 17.4785 	 101.7491 	 43.0000 %
438 		 87700 			 0.0358 	 104.1217 	 51.0000 %
439 		 87900 			 1.6873 	 103.8057 	 38.0000 %
440 		 88100 			 15.0089 	 110.2445 	 34.0000 %
441 		 88300 			 6.8692 	 107.0473 	 36.0000 %
442 		 88500 			 6.8692 	 104.9724 	 33.0000 %
443 		 88700 			 17.5322 	 115.3246 	 46.0000 %
444 		 88900 			 17.2027 	 112.0497 	 49.0000 %
445 		 89100 			 2.4377 	 114.0465 	 33.0000 %
446 		 89300 			 15.1035 	 117.7943 	 34.0000 %
447 		 89500 			 17.8091 	 120.5895 	 43.0000 %
448 		 89700 			 10.6564 	 108.1793 	 40.0000 %
449 		 89900 			 5.4810 	 108.0586 	 47.0000 %
450 		 90100 			 0.4104 	 109.3040 	 42.0000 %
451 		 90300 			 9.6904 	 106.2928 	 38.0000 %
452 		 90500 			 6.0039 	 107.4878 	 39.0000 %
453 		 90700 			 0.2519 	 106.0796 	 38.0000 %
454 		 90900 			 0.2519 	 96.1200 	 35.0000 %
455 		 91100 			 3.3981 	 89.8887 	 45.0000 %
456 		 91300 			 3.7615 	 89.7964 	 47.0000 %
457 		 91500 			 5.4651 	 89.0040 	 33.0000 %
458 		 91700 			 3.8013 	 84.3176 	 40.0000 %
459 		 91900 			 5.5575 	 84.0556 	 37.0000 %
460 		 92100 			 6.0546 	 96.7706 	 38.0000 %
461 		 92300 			 4.5190 	 89.6586 	 46.0000 %
462 		 92500 			 1.7911 	 89.4306 	 41.0000 %
463 		 92700 			 6.2597 	 85.6363 	 42.0000 %
464 		 92900 			 6.1187 	 92.9184 	 27.0000 %
465 		 93100 			 5.5273 	 96.7018 	 35.0000 %
466 		 93300 			 6.6765 	 101.9680 	 42.0000 %
467 		 93500 			 3.7182 	 100.9368 	 42.0000 %
468 		 93700 			 3.5442 	 102.1210 	 40.0000 %
469 		 93900 			 0.5821 	 108.2834 	 36.0000 %
470 		 94100 			 1.9822 	 100.1689 	 38.0000 %
471 		 94300 			 6.3585 	 118.7050 	 39.0000 %
472 		 94500 			 1.3811 	 106.6261 	 41.0000 %
473 		 94700 			 0.1475 	 91.6966 	 38.0000 %
474 		 94900 			 3.9890 	 111.3149 	 44.0000 %
475 		 95100 			 2.2948 	 93.7736 	 49.0000 %
476 		 95300 			 1.2040 	 84.8116 	 36.0000 %
477 		 95500 			 3.2000 	 86.5032 	 37.0000 %
478 		 95700 			 5.6054 	 91.4832 	 39.0000 %
479 		 95900 			 0.7999 	 83.9443 	 44.0000 %
480 		 96100 			 0.0666 	 67.5761 	 31.0000 %
481 		 96300 			 0.6106 	 71.7012 	 40.0000 %
482 		 96500 			 0.0365 	 70.1754 	 43.0000 %
483 		 96700 			 0.9155 	 73.4760 	 41.0000 %
484 		 96900 			 0.2384 	 60.9300 	 43.0000 %
485 		 97100 			 1.9728 	 75.6718 	 36.0000 %
486 		 97300 			 1.1358 	 78.2927 	 37.0000 %
487 		 97500 			 1.0205 	 78.0176 	 43.0000 %
488 		 97700 			 2.1810 	 72.9331 	 34.0000 %
489 		 97900 			 0.2636 	 73.1098 	 45.0000 %
490 		 98100 			 0.2636 	 59.7682 	 50.0000 %
491 		 98300 			 0.0510 	 65.0539 	 40.0000 %
492 		 98500 			 0.7145 	 65.2791 	 31.0000 %
493 		 98700 			 0.6301 	 67.8585 	 48.0000 %
494 		 98900 			 2.2072 	 75.0936 	 43.0000 %
495 		 99100 			 0.2981 	 79.6237 	 37.0000 %
496 		 99300 			 0.2981 	 67.7933 	 41.0000 %
497 		 99500 			 0.2384 	 65.1496 	 49.0000 %
498 		 99700 			 0.2384 	 71.1379 	 45.0000 %
499 		 99900 			 0.2384 	 73.1846 	 38.0000 %
500 		 100100 			 0.7307 	 83.2204 	 39.0000 %
501 		 100300 			 2.0692 	 81.8520 	 40.0000 %
502 		 100500 			 1.8557 	 73.0165 	 46.0000 %
503 		 100700 			 8.0538 	 73.1166 	 32.0000 %
504 		 100900 			 11.5530 	 78.4127 	 33.0000 %
505 		 101100 			 6.3158 	 87.1845 	 41.0000 %
506 		 101300 			 2.2010 	 88.3381 	 30.0000 %
507 		 101500 			 2.0692 	 68.7802 	 34.0000 %
508 		 101700 			 1.0646 	 70.8898 	 31.0000 %
509 		 101900 			 1.0646 	 87.2087 	 33.0000 %
510 		 102100 			 2.0252 	 89.5863 	 28.0000 %
511 		 102300 			 0.8042 	 89.8382 	 38.0000 %
512 		 102500 			 0.9220 	 91.6638 	 31.0000 %
513 		 102700 			 0.7330 	 93.5134 	 32.0000 %
514 		 102900 			 0.3352 	 89.5011 	 33.0000 %
515 		 103100 			 1.6897 	 81.2632 	 36.0000 %
516 		 103300 			 1.6897 	 74.6813 	 34.0000 %
517 		 103500 			 1.6897 	 71.6273 	 40.0000 %
518 		 103700 			 0.4680 	 81.5988 	 33.0000 %
519 		 103900 			 0.4680 	 99.9345 	 39.0000 %
520 		 104100 			 0.1561 	 96.1726 	 40.0000 %
521 		 104300 			 0.2815 	 96.6666 	 41.0000 %
522 		 104500 			 0.3252 	 115.5782 	 35.0000 %
523 		 104700 			 0.4944 	 128.9880 	 44.0000 %
524 		 104900 			 0.2740 	 120.1282 	 39.0000 %
525 		 105100 			 0.2740 	 92.8127 	 43.0000 %
526 		 105300 			 0.2740 	 90.3087 	 41.0000 %
527 		 105500 			 0.4622 	 96.2168 	 32.0000 %
528 		 105700 			 5.1132 	 103.5310 	 38.0000 %
529 		 105900 			 14.6825 	 106.7461 	 38.0000 %
530 		 106100 			 1.2229 	 125.3222 	 54.0000 %
531 		 106300 			 0.5759 	 109.4547 	 36.0000 %
532 		 106500 			 1.2229 	 99.3508 	 30.0000 %
533 		 106700 			 1.2229 	 83.7439 	 43.0000 %
534 		 106900 			 5.9380 	 73.2713 	 42.0000 %
535 		 107100 			 0.4412 	 72.9817 	 42.0000 %
536 		 107300 			 1.1279 	 79.2162 	 24.0000 %
537 		 107500 			 0.4412 	 89.9323 	 31.0000 %
538 		 107700 			 4.6822 	 97.8838 	 34.0000 %
539 		 107900 			 0.0645 	 120.8471 	 48.0000 %
540 		 108100 			 3.9991 	 118.6681 	 40.0000 %
541 		 108300 			 2.8905 	 130.6785 	 39.0000 %
542 		 108500 			 7.7701 	 133.2721 	 41.0000 %
543 		 108700 			 2.7361 	 131.7673 	 40.0000 %
544 		 108900 			 5.1489 	 128.9831 	 38.0000 %
545 		 109100 			 6.3742 	 120.8143 	 28.0000 %
546 		 109300 			 10.0424 	 126.5477 	 27.0000 %
547 		 109500 			 0.7105 	 128.4445 	 39.0000 %
548 		 109700 			 3.1176 	 120.5562 	 34.0000 %
549 		 109900 			 0.7105 	 119.2771 	 34.0000 %
550 		 110100 			 3.1176 	 122.3819 	 36.0000 %
551 		 110300 			 7.4561 	 127.1253 	 30.0000 %
552 		 110500 			 0.1834 	 130.1722 	 30.0000 %
553 		 110700 			 11.0671 	 128.7824 	 51.0000 %
554 		 110900 			 11.0671 	 115.3782 	 33.0000 %
555 		 111100 			 0.5424 	 118.8211 	 54.0000 %
556 		 111300 			 0.5424 	 127.6968 	 33.0000 %
557 		 111500 			 1.2741 	 125.8506 	 32.0000 %
558 		 111700 			 1.7541 	 107.7655 	 31.0000 %
559 		 111900 			 0.1834 	 94.1419 	 43.0000 %
560 		 112100 			 0.3046 	 102.6851 	 45.0000 %
561 		 112300 			 4.9060 	 100.7508 	 55.0000 %
562 		 112500 			 1.9398 	 102.3380 	 35.0000 %
563 		 112700 			 0.6914 	 93.6094 	 32.0000 %
564 		 112900 			 3.1685 	 84.3760 	 39.0000 %
565 		 113100 			 4.9060 	 93.3641 	 39.0000 %
566 		 113300 			 0.7099 	 80.6522 	 42.0000 %
567 		 113500 			 0.0369 	 79.7629 	 24.0000 %
568 		 113700 			 0.0369 	 84.2403 	 36.0000 %
569 		 113900 			 0.0369 	 85.0516 	 31.0000 %
570 		 114100 			 0.0369 	 66.4959 	 32.0000 %
571 		 114300 			 5.3274 	 71.9437 	 30.0000 %
572 		 114500 			 0.0369 	 67.9454 	 34.0000 %
573 		 114700 			 8.2707 	 69.5916 	 35.0000 %
574 		 114900 			 5.8579 	 70.2608 	 35.0000 %
575 		 115100 			 1.4217 	 74.1599 	 35.0000 %
576 		 115300 			 5.6306 	 78.9948 	 39.0000 %
577 		 115500 			 3.0849 	 74.4202 	 47.0000 %
578 		 115700 			 1.6152 	 71.9204 	 44.0000 %
579 		 115900 			 4.8253 	 67.6545 	 52.0000 %
580 		 116100 			 4.0801 	 64.3125 	 38.0000 %
581 		 116300 			 4.6683 	 59.8461 	 41.0000 %
582 		 116500 			 1.9596 	 73.0050 	 47.0000 %
583 		 116700 			 1.7467 	 77.4555 	 36.0000 %
584 		 116900 			 1.3504 	 80.6193 	 35.0000 %
585 		 117100 			 1.3504 	 90.7150 	 33.0000 %
586 		 117300 			 2.0623 	 93.0587 	 41.0000 %
587 		 117500 			 2.0623 	 89.6008 	 37.0000 %
588 		 117700 			 2.0623 	 94.9845 	 34.0000 %
589 		 117900 			 1.0646 	 76.7473 	 38.0000 %
590 		 118100 			 1.0646 	 64.4922 	 36.0000 %
591 		 118300 			 1.5299 	 60.9740 	 38.0000 %
592 		 118500 			 1.4942 	 69.6444 	 34.0000 %
593 		 118700 			 1.4764 	 69.3800 	 32.0000 %
594 		 118900 			 0.6703 	 86.9013 	 29.0000 %
595 		 119100 			 3.3556 	 69.5364 	 25.0000 %
596 		 119300 			 0.5226 	 69.0869 	 41.0000 %
597 		 119500 			 0.7330 	 72.6748 	 25.0000 %
598 		 119700 			 0.4680 	 69.7351 	 31.0000 %
599 		 119900 			 0.2669 	 59.3881 	 42.0000 %
600 		 120100 			 0.0666 	 50.4179 	 34.0000 %
601 		 120300 			 0.0752 	 47.2114 	 34.0000 %
602 		 120500 			 1.4689 	 49.4500 	 19.0000 %
603 		 120700 			 0.1801 	 50.1678 	 46.0000 %
604 		 120900 			 1.0147 	 54.5260 	 24.0000 %
605 		 121100 			 0.1319 	 43.7760 	 30.0000 %
606 		 121300 			 0.1319 	 39.5421 	 38.0000 %
607 		 121500 			 0.5882 	 43.5357 	 52.0000 %
608 		 121700 			 0.6682 	 42.0527 	 53.0000 %
609 		 121900 			 0.0358 	 37.3516 	 43.0000 %
610 		 122100 			 0.2038 	 55.3481 	 29.0000 %
611 		 122300 			 1.1216 	 55.3696 	 32.0000 %
612 		 122500 			 3.3646 	 62.3816 	 46.0000 %
613 		 122700 			 1.6379 	 68.7896 	 48.0000 %
614 		 122900 			 1.5923 	 75.1445 	 43.0000 %
615 		 123100 			 1.1358 	 77.1667 	 45.0000 %
616 		 123300 			 1.0675 	 83.9621 	 42.0000 %
617 		 123500 			 1.1358 	 88.5093 	 36.0000 %
618 		 123700 			 0.7864 	 82.7549 	 32.0000 %
619 		 123900 			 3.5082 	 88.9406 	 47.0000 %
620 		 124100 			 1.1358 	 83.3208 	 43.0000 %
621 		 124300 			 0.9826 	 80.2978 	 44.0000 %
622 		 124500 			 1.2040 	 74.6819 	 45.0000 %
623 		 124700 			 1.2040 	 76.2914 	 39.0000 %
624 		 124900 			 1.2040 	 64.0141 	 38.0000 %
625 		 125100 			 1.2083 	 74.2812 	 40.0000 %
626 		 125300 			 1.2083 	 71.4830 	 37.0000 %
627 		 125500 			 5.4651 	 76.0204 	 31.0000 %
628 		 125700 			 2.8587 	 64.9249 	 34.0000 %
629 		 125900 			 0.4611 	 63.6700 	 43.0000 %
630 		 126100 			 1.5158 	 68.3810 	 32.0000 %
631 		 126300 			 1.5158 	 74.4666 	 44.0000 %
632 		 126500 			 1.5158 	 63.8362 	 48.0000 %
633 		 126700 			 1.0579 	 54.1827 	 46.0000 %
634 		 126900 			 1.0579 	 55.5896 	 40.0000 %
635 		 127100 			 1.0579 	 61.7073 	 46.0000 %
636 		 127300 			 5.4575 	 71.5685 	 51.0000 %
637 		 127500 			 0.5813 	 81.3964 	 35.0000 %
638 		 127700 			 2.7368 	 81.3358 	 41.0000 %
639 		 127900 			 2.9766 	 84.8054 	 50.0000 %
640 		 128100 			 4.0233 	 82.4657 	 48.0000 %
641 		 128300 			 2.4807 	 67.8368 	 46.0000 %
642 		 128500 			 2.4905 	 73.6779 	 50.0000 %
643 		 128700 			 1.0105 	 72.4638 	 41.0000 %
644 		 128900 			 5.0078 	 86.6440 	 32.0000 %
645 		 129100 			 0.1121 	 92.4046 	 53.0000 %
646 		 129300 			 3.3501 	 79.7884 	 52.0000 %
647 		 129500 			 2.1074 	 73.0005 	 43.0000 %
648 		 129700 			 3.7277 	 74.7877 	 44.0000 %
649 		 129900 			 2.2344 	 71.4754 	 46.0000 %
650 		 130100 			 0.9469 	 75.7797 	 39.0000 %
651 		 130300 			 1.3113 	 80.3262 	 45.0000 %
652 		 130500 			 4.5803 	 73.5059 	 58.0000 %
653 		 130700 			 5.0078 	 75.3988 	 52.0000 %
654 		 130900 			 7.3284 	 75.9322 	 45.0000 %
655 		 131100 			 0.7330 	 83.0831 	 44.0000 %
656 		 131300 			 0.7330 	 81.4454 	 40.0000 %
657 		 131500 			 0.7330 	 88.8857 	 42.0000 %
658 		 131700 			 0.0358 	 79.8305 	 29.0000 %
659 		 131900 			 0.0358 	 91.7246 	 44.0000 %
660 		 132100 			 10.4690 	 100.0465 	 44.0000 %
661 		 132300 			 7.1399 	 104.5124 	 44.0000 %
662 		 132500 			 2.7075 	 106.9504 	 46.0000 %
663 		 132700 			 2.4705 	 111.8121 	 38.0000 %
664 		 132900 			 2.4705 	 104.5279 	 36.0000 %
665 		 133100 			 2.4705 	 103.2430 	 52.0000 %
666 		 133300 			 2.2479 	 109.4553 	 44.0000 %
667 		 133500 			 2.7456 	 109.6744 	 39.0000 %
668 		 133700 			 5.2498 	 104.9598 	 31.0000 %
669 		 133900 			 5.2498 	 97.3522 	 39.0000 %
670 		 134100 			 10.0294 	 98.0941 	 39.0000 %
671 		 134300 			 12.8574 	 102.3701 	 31.0000 %
672 		 134500 			 12.8574 	 108.5231 	 51.0000 %
673 		 134700 			 19.6668 	 110.4076 	 47.0000 %
674 		 134900 			 20.6216 	 110.2028 	 47.0000 %
675 		 135100 			 11.0686 	 118.7190 	 60.0000 %
676 		 135300 			 8.3385 	 110.0234 	 48.0000 %
677 		 135500 			 8.3324 	 120.3774 	 40.0000 %
678 		 135700 			 6.6025 	 115.1588 	 42.0000 %
679 		 135900 			 5.9985 	 105.5475 	 43.0000 %
680 		 136100 			 11.0686 	 103.7505 	 45.0000 %
681 		 136300 			 3.5368 	 93.6742 	 44.0000 %
682 		 136500 			 3.5368 	 91.9955 	 45.0000 %
683 		 136700 			 3.5368 	 91.4590 	 42.0000 %
684 		 136900 			 3.5368 	 91.7114 	 52.0000 %
685 		 137100 			 0.8404 	 92.0223 	 47.0000 %
686 		 137300 			 3.8846 	 88.9209 	 41.0000 %
687 		 137500 			 3.5368 	 98.6154 	 41.0000 %
688 		 137700 			 11.4054 	 88.3395 	 44.0000 %
689 		 137900 			 11.4054 	 87.8011 	 41.0000 %
690 		 138100 			 8.0901 	 84.7446 	 40.0000 %
691 		 138300 			 1.9398 	 81.0266 	 44.0000 %
692 		 138500 			 1.9398 	 79.8327 	 39.0000 %
693 		 138700 			 0.3168 	 91.5206 	 39.0000 %
694 		 138900 			 0.1069 	 82.1939 	 36.0000 %
695 		 139100 			 1.9398 	 83.6539 	 26.0000 %
696 		 139300 			 2.1625 	 78.7843 	 28.0000 %
697 		 139500 			 2.6412 	 72.0133 	 41.0000 %
698 		 139700 			 5.5900 	 73.0228 	 43.0000 %
699 		 139900 			 1.1922 	 73.0564 	 51.0000 %
700 		 140100 			 1.1922 	 79.2619 	 37.0000 %
701 		 140300 			 1.1922 	 77.6522 	 30.0000 %
702 		 140500 			 1.1922 	 76.7121 	 43.0000 %
703 		 140700 			 6.1201 	 78.7187 	 44.0000 %
704 		 140900 			 5.2312 	 78.6235 	 33.0000 %
705 		 141100 			 5.2312 	 77.2260 	 35.0000 %
706 		 141300 			 2.4348 	 81.0721 	 37.0000 %
707 		 141500 			 4.6989 	 87.9994 	 45.0000 %
708 		 141700 			 3.0849 	 88.9267 	 40.0000 %
709 		 141900 			 1.9398 	 78.9238 	 35.0000 %
710 		 142100 			 2.1111 	 81.7508 	 45.0000 %
711 		 142300 			 2.1111 	 82.7952 	 38.0000 %
712 		 142500 			 2.8586 	 77.4244 	 42.0000 %
713 		 142700 			 5.3364 	 84.7167 	 39.0000 %
714 		 142900 			 5.3364 	 97.5749 	 35.0000 %
715 		 143100 			 3.5469 	 103.6964 	 51.0000 %
716 		 143300 			 1.7201 	 117.1597 	 37.0000 %
717 		 143500 			 4.0801 	 111.4584 	 45.0000 %
718 		 143700 			 2.5888 	 108.8996 	 45.0000 %
719 		 143900 			 2.3001 	 125.3965 	 29.0000 %
720 		 144100 			 2.3001 	 122.5040 	 31.0000 %
721 		 144300 			 8.0771 	 115.6260 	 42.0000 %
722 		 144500 			 6.0374 	 110.0777 	 37.0000 %
723 		 144700 			 6.5861 	 100.6312 	 41.0000 %
724 		 144900 			 6.5299 	 106.3325 	 33.0000 %
725 		 145100 			 4.8266 	 111.0391 	 43.0000 %
726 		 145300 			 7.8631 	 98.7482 	 37.0000 %
727 		 145500 			 0.2805 	 106.3761 	 33.0000 %
728 		 145700 			 0.1848 	 106.6940 	 34.0000 %
729 		 145900 			 0.1848 	 98.2700 	 47.0000 %
730 		 146100 			 2.8600 	 103.9168 	 36.0000 %
731 		 146300 			 3.5909 	 101.2301 	 41.0000 %
732 		 146500 			 4.1340 	 96.2161 	 39.0000 %
733 		 146700 			 0.7105 	 76.3869 	 46.0000 %
734 		 146900 			 0.0136 	 72.1997 	 37.0000 %
735 		 147100 			 0.0136 	 73.2741 	 47.0000 %
736 		 147300 			 1.6819 	 87.3341 	 40.0000 %
737 		 147500 			 1.4277 	 80.6607 	 40.0000 %
738 		 147700 			 0.3973 	 76.4336 	 43.0000 %
739 		 147900 			 0.3973 	 67.9313 	 33.0000 %
740 		 148100 			 0.2424 	 55.5737 	 25.0000 %
741 		 148300 			 0.1329 	 59.4043 	 39.0000 %
742 		 148500 			 0.1329 	 62.9425 	 44.0000 %
743 		 148700 			 0.1329 	 80.6550 	 29.0000 %
744 		 148900 			 0.0331 	 74.5601 	 43.0000 %
745 		 149100 			 0.1329 	 78.7594 	 39.0000 %
746 		 149300 			 0.0331 	 84.8139 	 30.0000 %
747 		 149500 			 0.0331 	 83.2792 	 40.0000 %
748 		 149700 			 0.0331 	 82.9293 	 40.0000 %
749 		 149900 			 2.6903 	 98.8784 	 42.0000 %
750 		 150100 			 3.8277 	 99.3890 	 39.0000 %
751 		 150300 			 3.9270 	 111.6327 	 44.0000 %
752 		 150500 			 7.6606 	 109.5428 	 44.0000 %
753 		 150700 			 4.8714 	 93.0728 	 39.0000 %
754 		 150900 			 4.9384 	 92.5113 	 49.0000 %
755 		 151100 			 3.8277 	 84.9929 	 51.0000 %
756 		 151300 			 2.3245 	 95.1978 	 41.0000 %
757 		 151500 			 4.8714 	 113.4456 	 44.0000 %
758 		 151700 			 2.5673 	 102.9413 	 32.0000 %
759 		 151900 			 2.9541 	 97.8215 	 38.0000 %
760 		 152100 			 1.7338 	 93.6555 	 38.0000 %
761 		 152300 			 1.7987 	 108.4715 	 49.0000 %
762 		 152500 			 1.7987 	 113.7835 	 41.0000 %
763 		 152700 			 8.3866 	 134.1222 	 33.0000 %
764 		 152900 			 9.1201 	 135.0736 	 56.0000 %
765 		 153100 			 9.1201 	 132.5762 	 41.0000 %
766 		 153300 			 6.4024 	 140.8483 	 40.0000 %
767 		 153500 			 5.8511 	 124.2171 	 37.0000 %
768 		 153700 			 8.9129 	 118.3980 	 52.0000 %
769 		 153900 			 6.9358 	 117.2779 	 48.0000 %
770 		 154100 			 6.8499 	 116.7979 	 46.0000 %
771 		 154300 			 7.3947 	 113.2844 	 52.0000 %
772 		 154500 			 7.9329 	 107.1141 	 42.0000 %
773 		 154700 			 1.1563 	 94.0685 	 39.0000 %
774 		 154900 			 1.1563 	 81.7271 	 42.0000 %
775 		 155100 			 1.1563 	 69.4194 	 43.0000 %
776 		 155300 			 1.5923 	 77.1219 	 45.0000 %
777 		 155500 			 2.2948 	 71.5364 	 54.0000 %
778 		 155700 			 2.5976 	 69.5949 	 51.0000 %
779 		 155900 			 0.5662 	 54.3683 	 37.0000 %
780 		 156100 			 2.2757 	 56.1669 	 46.0000 %
781 		 156300 			 2.5976 	 51.5251 	 46.0000 %
782 		 156500 			 4.2078 	 49.8417 	 51.0000 %
783 		 156700 			 1.6914 	 47.2363 	 43.0000 %
784 		 156900 			 1.1153 	 70.3086 	 52.0000 %
785 		 157100 			 0.0650 	 62.2724 	 45.0000 %
786 		 157300 			 0.0000 	 59.5554 	 47.0000 %
787 		 157500 			 0.0000 	 55.6068 	 36.0000 %
788 		 157700 			 2.5976 	 61.6215 	 57.0000 %
789 		 157900 			 0.3979 	 65.5731 	 43.0000 %
790 		 158100 			 0.2384 	 82.3801 	 46.0000 %
791 		 158300 			 0.2384 	 90.7310 	 44.0000 %
792 		 158500 			 0.2384 	 91.2046 	 47.0000 %
793 		 158700 			 2.8945 	 90.8626 	 34.0000 %
794 		 158900 			 3.4281 	 97.1421 	 46.0000 %
795 		 159100 			 7.9622 	 105.2662 	 48.0000 %
796 		 159300 			 3.1907 	 101.1699 	 43.0000 %
797 		 159500 			 3.1907 	 87.1939 	 51.0000 %
798 		 159700 			 1.5837 	 79.5564 	 37.0000 %
799 		 159900 			 0.1121 	 69.3938 	 41.0000 %
800 		 160100 			 0.1121 	 69.3374 	 42.0000 %
801 		 160300 			 5.5575 	 73.7410 	 34.0000 %
802 		 160500 			 2.8945 	 64.4582 	 40.0000 %
803 		 160700 			 3.1392 	 61.8933 	 49.0000 %
804 		 160900 			 2.0965 	 73.4001 	 38.0000 %
805 		 161100 			 2.0965 	 75.5472 	 43.0000 %
806 		 161300 			 3.5907 	 72.9032 	 30.0000 %
807 		 161500 			 0.9919 	 77.6158 	 32.0000 %
808 		 161700 			 1.8799 	 78.6799 	 42.0000 %
809 		 161900 			 1.3903 	 66.1529 	 33.0000 %
810 		 162100 			 0.0164 	 73.2201 	 46.0000 %
811 		 162300 			 1.3903 	 74.8954 	 33.0000 %
812 		 162500 			 0.8251 	 82.3687 	 45.0000 %
813 		 162700 			 0.1121 	 89.3234 	 40.0000 %
814 		 162900 			 0.3635 	 84.8044 	 49.0000 %
815 		 163100 			 1.2642 	 80.7884 	 43.0000 %
816 		 163300 			 0.2646 	 74.7616 	 37.0000 %
817 		 163500 			 0.2646 	 82.2317 	 35.0000 %
818 		 163700 			 0.8079 	 73.6839 	 25.0000 %
819 		 163900 			 0.1616 	 71.4778 	 37.0000 %
820 		 164100 			 0.1616 	 61.7940 	 43.0000 %
821 		 164300 			 0.1616 	 63.6897 	 32.0000 %
822 		 164500 			 0.1616 	 62.5512 	 29.0000 %
823 		 164700 			 1.4447 	 64.0704 	 32.0000 %
824 		 164900 			 0.7727 	 72.4563 	 39.0000 %
825 		 165100 			 0.7727 	 80.3172 	 50.0000 %
826 		 165300 			 2.7417 	 88.2787 	 43.0000 %
827 		 165500 			 2.2472 	 98.6756 	 32.0000 %
828 		 165700 			 0.6122 	 105.7793 	 40.0000 %
829 		 165900 			 0.7349 	 105.6138 	 34.0000 %
830 		 166100 			 0.4952 	 95.5547 	 49.0000 %
831 		 166300 			 4.9273 	 116.2133 	 33.0000 %
832 		 166500 			 0.0510 	 109.4883 	 37.0000 %
833 		 166700 			 13.4680 	 109.4704 	 29.0000 %
834 		 166900 			 0.4662 	 91.8312 	 36.0000 %
835 		 167100 			 9.0991 	 101.0279 	 41.0000 %
836 		 167300 			 14.3214 	 107.8867 	 36.0000 %
837 		 167500 			 1.3120 	 114.0270 	 40.0000 %
838 		 167700 			 1.3120 	 121.4367 	 43.0000 %
839 		 167900 			 1.2324 	 120.5586 	 38.0000 %
840 		 168100 			 1.3120 	 117.6687 	 43.0000 %
841 		 168300 			 2.5305 	 109.5402 	 31.0000 %
842 		 168500 			 0.3635 	 99.3870 	 45.0000 %
843 		 168700 			 0.5464 	 106.2066 	 48.0000 %
844 		 168900 			 0.5464 	 100.2929 	 46.0000 %
845 		 169100 			 1.5253 	 106.6465 	 41.0000 %
846 		 169300 			 3.8746 	 111.6310 	 34.0000 %
847 		 169500 			 2.1424 	 99.5002 	 42.0000 %
848 		 169700 			 2.1424 	 99.6352 	 30.0000 %
849 		 169900 			 1.0022 	 99.9181 	 28.0000 %
850 		 170100 			 1.2285 	 100.6873 	 36.0000 %
851 		 170300 			 2.7588 	 95.4610 	 31.0000 %
852 		 170500 			 1.5159 	 93.1515 	 44.0000 %
853 		 170700 			 11.3326 	 86.6709 	 31.0000 %
854 		 170900 			 0.6172 	 94.2759 	 33.0000 %
855 		 171100 			 1.1730 	 90.8264 	 38.0000 %
856 		 171300 			 2.5671 	 86.4015 	 33.0000 %
857 		 171500 			 3.2635 	 94.3861 	 30.0000 %
858 		 171700 			 2.2971 	 109.2641 	 31.0000 %
859 		 171900 			 5.1028 	 109.8225 	 35.0000 %
860 		 172100 			 0.5396 	 96.7587 	 42.0000 %
861 		 172300 			 0.5090 	 102.2300 	 30.0000 %
862 		 172500 			 2.4961 	 106.6860 	 41.0000 %
863 		 172700 			 3.7054 	 114.1401 	 34.0000 %
864 		 172900 			 3.7054 	 108.0945 	 44.0000 %
865 		 173100 			 3.5103 	 117.3639 	 35.0000 %
866 		 173300 			 3.5103 	 113.8775 	 40.0000 %
867 		 173500 			 1.3869 	 109.9275 	 25.0000 %
868 		 173700 			 2.2861 	 103.0081 	 34.0000 %
869 		 173900 			 0.6170 	 91.4213 	 42.0000 %
870 		 174100 			 1.3539 	 90.4441 	 34.0000 %
871 		 174300 			 3.4130 	 90.2186 	 38.0000 %
872 		 174500 			 6.0833 	 90.0217 	 39.0000 %
873 		 174700 			 1.9431 	 100.2061 	 36.0000 %
874 		 174900 			 1.4807 	 93.7159 	 44.0000 %
875 		 175100 			 1.5881 	 97.5231 	 44.0000 %
876 		 175300 			 1.5881 	 108.5116 	 38.0000 %
877 		 175500 			 5.3298 	 106.4453 	 48.0000 %
878 		 175700 			 5.5067 	 105.7542 	 36.0000 %
879 		 175900 			 7.3994 	 117.2644 	 32.0000 %
880 		 176100 			 2.4927 	 118.4595 	 50.0000 %
881 		 176300 			 2.4927 	 121.4125 	 34.0000 %
882 		 176500 			 2.4927 	 127.9481 	 52.0000 %
883 		 176700 			 2.4927 	 116.7140 	 36.0000 %
884 		 176900 			 2.7742 	 111.0862 	 35.0000 %
